0.072,-1.402,0
-1.526,0.726,0
-0.688,-0.875,0
-2.038,0.336,0
-0.095,-0.987,0
0.457,1.139,0
-1.155,-0.953,0
1.518,-0.378,0
-0.609,-2.234,0
-0.251,2.188,0
-1.093,-0.686,0
0.406,-0.741,0
-0.786,-0.136,0
1.617,-1.816,0
0.406,-0.423,0
2.231,-0.401,0
-0.508,1.201,0
-0.130,0.943,0
-0.103,-0.423,0
-0.500,0.669,0
-2.611,1.191,0
0.933,1.713,0
-0.288,-0.568,0
-0.292,0.862,0
-1.390,1.309,0
0.334,0.766,0
-0.617,0.602,0
-0.787,0.942,0
1.034,0.339,0
0.259,1.035,0
0.584,-0.562,0
-0.299,1.511,0
0.670,0.621,0
-0.228,0.632,0
1.424,-0.281,0
-0.907,0.113,0
0.706,-2.583,0
0.229,-0.800,0
-0.389,0.475,0
1.903,1.364,0
-0.539,-0.669,0
-0.046,-0.706,0
-0.270,2.320,0
1.172,-0.570,0
-0.010,0.587,0
-0.112,-0.495,0
-0.249,-0.144,0
0.845,-1.867,0
0.749,-0.721,0
0.451,0.061,0
-0.185,0.214,0
-0.684,-1.093,0
-0.674,1.037,0
-0.061,1.468,0
-1.279,-0.300,0
0.638,-1.195,0
0.376,0.366,0
-0.522,-1.062,0
-0.778,2.579,0
-1.995,0.148,0
-1.098,-1.816,0
-2.248,0.927,0
-1.569,-0.321,0
-0.279,2.427,0
0.919,-0.378,0
-0.205,0.339,0
0.142,0.203,0
-1.580,-0.220,0
-0.362,-1.376,0
-0.999,-0.983,0
-1.875,-0.021,0
-1.566,0.606,0
1.709,-0.335,0
-0.214,-0.858,0
-0.253,1.572,0
-0.029,0.847,0
-0.627,0.081,0
-0.340,0.176,0
-2.154,0.505,0
-1.295,0.001,0
-0.240,0.696,0
-0.818,0.524,0
0.212,-0.138,0
0.332,0.080,0
0.929,0.238,0
0.195,0.610,0
0.062,-1.060,0
-0.927,-2.282,0
-0.424,1.400,0
-1.229,-0.231,0
-0.928,-1.631,0
-1.114,1.755,0
1.747,0.417,0
-0.309,0.906,0
0.650,-0.234,0
-1.084,-0.096,0
0.975,0.322,0
-0.708,0.211,0
-0.697,0.547,0
-0.308,0.367,0
3.375,-2.083,1
5.788,0.154,1
6.126,-0.823,1
7.535,0.292,1
6.372,1.144,1
6.395,-0.562,1
4.612,-0.404,1
5.818,-2.554,1
8.135,0.751,1
6.912,1.063,1
5.748,-0.541,1
6.789,1.365,1
6.310,1.426,1
2.840,-1.804,1
9.126,2.503,1
7.084,2.336,1
7.915,2.073,1
6.960,0.661,1
5.428,0.552,1
5.455,0.321,1
7.000,0.278,1
4.038,-0.376,1
5.990,-1.681,1
6.226,-0.602,1
7.913,1.205,1
9.290,3.517,1
3.185,-1.982,1
5.941,0.950,1
7.981,1.842,1
4.829,-0.239,1
9.688,4.624,1
2.988,-1.192,1
5.721,-1.359,1
5.001,-0.632,1
6.486,-2.017,1
7.864,-0.559,1
7.293,2.100,1
8.490,2.158,1
6.802,0.737,1
5.638,-1.854,1
7.656,1.804,1
8.090,-0.079,1
5.866,1.208,1
5.891,-1.613,1
3.811,-1.263,1
6.453,-1.283,1
7.900,-0.386,1
8.373,3.558,1
4.459,-0.818,1
7.222,1.535,1
7.320,0.844,1
8.621,3.175,1
6.174,0.413,1
4.639,-0.044,1
5.971,-0.084,1
7.104,-1.529,1
6.337,2.697,1
7.916,1.311,1
6.979,-0.871,1
5.099,-1.088,1
4.643,0.510,1
5.557,2.051,1
5.436,0.571,1
8.061,1.343,1
4.062,-1.520,1
5.860,0.045,1
7.455,-0.199,1
5.802,0.346,1
7.947,2.294,1
6.405,1.190,1
7.665,1.675,1
7.124,1.648,1
4.775,-2.249,1
7.212,0.833,1
4.528,-1.161,1
4.881,1.748,1
7.364,-0.693,1
4.132,-0.348,1
7.068,-0.828,1
4.059,-2.029,1
5.822,-0.548,1
6.153,1.726,1
4.116,-1.219,1
6.368,0.833,1
6.537,0.696,1
5.107,-0.046,1
4.998,-3.439,1
4.942,0.358,1
5.180,-0.447,1
6.199,-0.077,1
7.781,1.783,1
4.093,-2.151,1
4.729,-0.869,1
7.260,1.155,1
3.943,-2.786,1
7.158,-0.279,1
7.511,1.660,1
6.571,-1.287,1
5.371,1.475,1
3.965,-2.482,1
3.931,4.134,2
4.150,4.930,2
4.664,3.095,2
3.139,4.473,2
1.487,4.180,2
0.766,3.293,2
4.601,4.627,2
1.492,4.830,2
4.716,5.038,2
7.128,5.131,2
1.213,3.650,2
2.203,5.293,2
5.111,3.665,2
1.631,3.837,2
5.568,4.363,2
3.528,3.985,2
4.119,4.531,2
0.889,5.416,2
3.350,4.702,2
4.238,3.454,2
3.818,2.463,2
1.137,5.360,2
2.797,3.864,2
5.368,4.435,2
4.237,3.004,2
1.121,3.691,2
2.482,5.633,2
1.735,4.428,2
4.190,4.557,2
3.483,3.271,2
1.454,5.321,2
3.968,4.173,2
4.599,2.463,2
3.265,3.837,2
4.578,3.014,2
4.119,3.431,2
3.825,4.280,2
1.835,4.831,2
6.109,3.042,2
2.538,5.438,2
5.117,3.870,2
2.927,4.054,2
0.924,2.303,2
5.330,2.997,2
2.540,3.049,2
2.759,5.675,2
5.399,3.657,2
3.663,4.804,2
3.218,2.331,2
5.783,4.163,2
4.478,3.754,2
2.140,5.784,2
1.450,3.099,2
1.369,4.155,2
1.550,3.550,2
2.348,3.333,2
2.528,3.767,2
5.031,3.207,2
3.008,4.440,2
2.752,4.572,2
4.389,4.677,2
2.722,4.347,2
1.749,5.164,2
2.570,3.386,2
1.564,5.572,2
2.096,4.118,2
2.948,4.345,2
2.300,4.946,2
3.532,2.889,2
2.842,3.682,2
0.496,3.235,2
3.247,3.374,2
4.920,3.332,2
5.022,2.552,2
2.246,2.958,2
4.913,4.474,2
1.551,4.681,2
2.966,3.627,2
2.981,5.156,2
1.149,4.991,2
4.510,5.518,2
1.159,4.395,2
3.116,3.055,2
2.618,4.119,2
2.384,3.418,2
2.641,4.703,2
2.808,3.527,2
3.576,2.712,2
3.126,6.295,2
1.111,3.085,2
-0.517,4.114,2
4.219,3.425,2
1.426,4.026,2
3.145,3.809,2
4.253,3.791,2
1.898,4.242,2
2.680,4.155,2
3.937,5.206,2
1.589,4.808,2
2.382,5.946,2
