-0.247,1.396,0
0.631,-0.735,0
0.353,0.292,0
-1.081,-0.966,0
0.255,0.071,0
1.105,0.194,0
-2.595,-0.713,0
-0.623,-0.039,0
1.245,0.027,0
-1.874,-0.783,0
-1.088,1.144,0
-0.313,0.179,0
-0.234,-1.199,0
-1.716,-0.592,0
-0.567,-0.649,0
0.563,-0.287,0
1.269,0.546,0
-2.846,0.445,0
-0.703,-1.068,0
-0.138,-1.258,0
-0.735,0.876,0
-0.536,2.476,0
0.060,-0.901,0
0.940,-0.164,0
-1.086,1.324,0
-0.097,0.711,0
-1.633,0.994,0
0.342,1.018,0
1.537,-0.179,0
-0.538,-0.593,0
-0.347,-0.648,0
0.124,0.038,0
-0.653,-0.026,0
-0.136,0.014,0
-1.076,-1.233,0
-1.288,-0.706,0
0.934,-0.123,0
1.126,0.299,0
0.911,0.990,0
1.792,1.216,0
-0.308,0.236,0
-0.194,0.492,0
-0.154,0.383,0
0.418,0.106,0
-0.594,1.672,0
-0.550,0.848,0
1.402,1.493,0
-2.276,0.248,0
-1.262,-0.516,0
0.047,0.518,0
-0.470,0.856,0
-1.408,0.117,0
-0.016,0.664,0
-2.774,0.380,0
-1.041,-0.267,0
0.999,1.688,0
-0.918,0.169,0
-1.348,0.002,0
3.282,-0.949,0
0.209,-0.074,0
0.526,0.548,0
-0.972,1.160,0
1.456,-0.009,0
-1.651,0.217,0
1.767,-0.346,0
-0.218,-1.451,0
-0.154,-1.491,0
-1.389,1.065,0
-1.533,0.092,0
0.248,-0.366,0
0.920,0.511,0
0.082,1.254,0
-1.112,-2.560,0
-0.160,-1.056,0
-0.115,0.664,0
1.008,0.755,0
-0.599,1.030,0
0.861,-0.325,0
-0.103,0.031,0
-1.625,0.705,0
-1.263,-0.526,0
1.080,-0.259,0
-0.532,-1.333,0
0.271,-0.120,0
-0.902,-0.202,0
0.859,-0.578,0
0.172,-0.049,0
-0.869,-1.156,0
1.170,1.210,0
-0.276,0.677,0
0.733,-0.290,0
-0.185,0.874,0
0.272,-1.199,0
-0.550,0.403,0
0.931,-0.992,0
1.103,0.281,0
0.377,2.312,0
-0.033,0.512,0
-0.491,0.484,0
-1.562,-0.625,0
3.832,-1.537,1
9.114,1.874,1
7.185,-0.587,1
6.782,2.112,1
4.485,-1.133,1
4.997,-0.426,1
3.974,-1.727,1
5.829,0.263,1
9.755,2.772,1
4.508,-1.917,1
4.941,-1.207,1
6.790,-0.971,1
4.039,1.424,1
5.382,-1.730,1
3.340,-1.583,1
8.337,2.201,1
8.041,2.881,1
6.504,1.089,1
6.529,1.732,1
3.371,-0.157,1
3.242,-1.150,1
7.078,1.073,1
6.982,0.905,1
6.499,-0.533,1
7.337,-0.846,1
4.916,-2.295,1
7.028,-1.076,1
4.547,-1.252,1
6.621,3.022,1
5.878,-0.444,1
7.202,1.120,1
3.933,-0.623,1
5.716,-1.932,1
5.896,-0.596,1
7.339,0.388,1
5.411,-1.476,1
5.207,0.992,1
5.421,-1.143,1
5.932,-1.411,1
3.042,-2.815,1
8.062,-1.259,1
9.952,2.509,1
4.981,-3.383,1
5.661,-0.800,1
6.783,0.442,1
7.532,0.904,1
7.684,1.062,1
6.616,0.011,1
6.836,1.470,1
6.214,0.902,1
7.137,0.981,1
7.436,0.387,1
5.714,2.311,1
7.082,1.820,1
5.887,-1.619,1
5.265,-1.507,1
8.048,0.221,1
5.474,-0.908,1
6.246,0.682,1
5.669,1.404,1
6.015,0.089,1
8.103,2.327,1
4.471,-1.341,1
6.937,0.541,1
3.425,-2.065,1
3.514,-3.330,1
9.745,2.293,1
6.716,1.256,1
5.407,0.661,1
4.634,0.379,1
