-0.835,-0.520,0
1.054,-0.415,0
-0.231,-0.967,0
-2.240,2.162,0
1.147,-0.908,0
0.755,-1.745,0
0.092,1.321,0
-1.715,-0.934,0
2.339,-0.283,0
1.250,-1.988,0
-1.933,-0.649,0
-2.609,-0.659,0
-0.239,0.933,0
1.423,1.860,0
-0.112,0.790,0
-0.065,1.501,0
0.369,0.285,0
-0.009,0.117,0
-1.012,-0.874,0
1.306,-0.571,0
0.533,-0.303,0
-0.787,-0.464,0
0.174,-1.528,0
0.021,1.752,0
-0.179,0.481,0
1.283,0.397,0
0.624,0.623,0
-0.638,0.454,0
0.839,0.773,0
0.050,0.147,0
-0.807,-0.975,0
0.460,0.323,0
-0.069,-1.417,0
0.758,-1.035,0
-0.357,0.216,0
0.865,-1.711,0
0.585,-0.996,0
-0.717,-0.540,0
0.719,-1.095,0
1.110,0.251,0
1.221,0.024,0
-0.488,0.943,0
1.180,1.153,0
1.328,0.916,0
0.781,0.980,0
1.190,-0.127,0
0.593,0.498,0
-1.169,-0.853,0
-0.945,0.603,0
1.745,-0.862,0
0.675,-0.626,0
-0.982,0.501,0
0.703,0.535,0
-1.436,-0.815,0
-0.943,-1.445,0
-0.219,-0.691,0
0.189,1.547,0
-0.822,-0.972,0
0.296,1.574,0
-0.038,-0.125,0
-0.036,-0.029,0
-0.961,-0.024,0
0.055,-0.599,0
1.228,1.335,0
1.298,0.208,0
-1.287,0.240,0
0.496,0.397,0
-1.633,-0.385,0
0.360,0.728,0
1.166,-0.737,0
0.178,-0.345,0
-1.112,-0.454,0
-0.237,-2.204,0
0.048,-1.252,0
-1.531,-0.148,0
-0.159,-0.138,0
1.687,-0.744,0
0.502,0.652,0
0.341,-0.224,0
0.684,1.204,0
-2.174,-0.230,0
0.886,2.478,0
-0.252,0.883,0
0.843,1.397,0
-0.026,0.622,0
-0.064,-0.633,0
-1.167,-0.850,0
1.873,0.597,0
-0.901,-0.423,0
-0.421,-0.459,0
0.331,-0.266,0
-0.311,-0.887,0
-1.404,0.824,0
-0.866,-0.226,0
-0.452,-0.147,0
0.845,-1.228,0
0.253,1.738,0
-0.014,-0.081,0
0.276,-0.513,0
0.475,-0.904,0
7.267,1.900,1
8.258,1.290,1
6.093,1.685,1
8.586,0.720,1
7.297,-0.946,1
4.295,-2.248,1
5.470,-2.101,1
7.955,2.980,1
3.492,-1.808,1
9.152,2.443,1
3.345,-1.077,1
6.795,-0.602,1
2.721,-3.557,1
8.293,1.762,1
4.513,-3.125,1
6.205,-1.691,1
8.078,2.767,1
6.324,1.537,1
3.600,-2.151,1
6.705,1.361,1
4.910,-1.944,1
7.431,1.722,1
6.658,1.046,1
6.451,0.777,1
7.424,2.664,1
6.674,-1.478,1
3.386,-1.241,1
5.326,0.445,1
5.863,-1.823,1
5.635,2.181,1
9.035,1.961,1
3.974,0.973,1
3.124,-3.210,1
7.736,1.601,1
4.401,-1.584,1
8.133,0.717,1
6.183,-0.120,1
4.824,0.310,1
8.066,2.729,1
6.800,1.397,1
6.194,-0.068,1
3.165,-2.199,1
5.202,-1.976,1
7.164,1.677,1
5.955,-1.040,1
5.269,1.285,1
3.304,-1.949,1
4.768,1.685,1
2.329,-2.013,1
5.874,0.492,1
7.467,1.532,1
6.207,1.426,1
5.445,1.584,1
4.661,-0.631,1
5.542,1.049,1
7.846,0.965,1
5.257,0.867,1
3.591,-0.441,1
4.471,0.038,1
6.066,-0.653,1
4.554,-0.148,1
7.729,1.536,1
7.752,2.944,1
5.892,2.595,1
5.526,-2.289,1
6.920,1.309,1
2.295,-2.209,1
7.889,2.326,1
8.883,3.125,1
3.834,-1.858,1
6.953,0.147,1
3.090,-0.989,1
3.614,-1.754,1
5.105,-0.120,1
8.443,2.114,1
5.106,-0.162,1
6.970,0.689,1
9.054,0.566,1
5.183,-2.010,1
5.138,-0.695,1
4.906,-0.588,1
5.908,0.251,1
5.617,-1.177,1
8.042,2.478,1
6.046,0.779,1
3.263,-2.611,1
5.347,-1.570,1
7.052,-1.271,1
6.326,-1.346,1
3.555,-1.780,1
5.834,2.348,1
6.085,-0.344,1
6.623,0.634,1
9.476,4.067,1
5.191,-1.232,1
3.450,-1.303,1
4.227,-0.339,1
5.954,-1.605,1
6.340,-0.393,1
4.474,0.069,1
1.869,4.225,2
3.770,5.721,2
4.068,3.421,2
3.489,3.686,2
4.128,3.318,2
4.261,5.848,2
0.675,5.556,2
4.512,3.734,2
2.874,3.577,2
1.075,2.247,2
0.982,3.956,2
6.201,2.833,2
0.352,4.805,2
2.816,5.213,2
4.168,5.535,2
2.024,3.410,2
3.422,4.925,2
3.934,3.247,2
2.311,5.530,2
4.238,4.553,2
5.045,3.055,2
5.032,4.614,2
0.011,3.534,2
4.245,3.761,2
3.841,3.583,2
3.605,4.508,2
2.194,4.052,2
1.149,2.231,2
4.088,5.280,2
3.253,2.004,2
2.862,3.626,2
2.848,2.741,2
1.569,3.686,2
3.932,3.758,2
5.635,4.819,2
3.927,3.010,2
0.942,3.006,2
2.054,4.965,2
2.219,3.744,2
3.807,5.838,2
4.349,3.577,2
4.145,3.689,2
1.373,3.906,2
2.196,4.826,2
